ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
216,1,72,batt_bel72,0.7873233686702644,0.0,0.7873233686702644
219,1,73,batt_bel73,0.6027176914474627,0.0,0.6027176914474627
222,1,74,batt_bel74,4.349237170414205,0.0,4.349237170414205
225,1,75,batt_bel75,0.9342422372709283,0.0,0.9342422372709283
228,1,76,batt_bel76,0.42004454296438126,0.0,0.42004454296438126
231,1,77,batt_bel77,1.9250263663603675,0.0,1.9250263663603675
234,1,78,batt_bel78,0.6102600307918205,0.0,0.6102600307918205
237,1,79,batt_bel79,0.40495767967035,0.0,0.40495767967035
240,1,80,batt_bel80,0.6592426893302779,0.0,0.6592426893302779
243,1,81,batt_bel81,1.0227666972233511,0.0,1.0227666972233511
246,1,82,batt_kup82,4.081596048484189,0.0,4.081596048484189
249,1,83,batt_kup83,2.241393263954209,0.0,2.241393263954209
252,1,84,batt_kup84,2.953364630082516,0.0,2.953364630082516
255,1,85,batt_kup85,0.4520469393772895,0.0,0.4520469393772895
258,1,86,batt_kup86,2.86107269211347,0.0,2.86107269211347
261,1,87,batt_kup87,2.6162112680961425,0.0,2.6162112680961425
264,1,88,batt_kup88,1.2092221838270305,0.0,1.2092221838270305
267,1,89,batt_kup89,5.763578919976176,0.0,5.763578919976176
270,1,90,batt_kup90,1.8477349041975126,0.0,1.8477349041975126
273,1,91,batt_kup91,1.7497931387144245,0.0,1.7497931387144245
276,1,92,batt_kup92,1.4747992983974678,0.0,1.4747992983974678
279,1,93,batt_kup93,6.5923313298809765,0.0,6.5923313298809765
282,1,94,batt_kup94,0.9681289477393301,0.0,0.9681289477393301
285,1,95,batt_kup95,0.3239711368687839,0.0,0.3239711368687839
288,1,96,batt_kup96,0.33150773100383985,0.0,0.33150773100383985
291,1,97,batt_kup97,0.6177777601811681,0.0,0.6177777601811681
294,1,98,batt_kup98,0.32020423543665866,0.0,0.32020423543665866
297,1,99,batt_kup99,0.3409155753850917,0.0,0.3409155753850917
300,1,100,batt_kup100,1.374926216316685,0.0,1.374926216316685
303,1,101,batt_kup101,0.7345939442687648,0.0,0.7345939442687648
306,1,102,batt_kup102,0.8965746995061137,0.0,0.8965746995061137
309,1,103,batt_kup103,1.0906166903447703,0.0,1.0906166903447703
312,1,104,batt_kup104,1.2808263922152134,0.0,1.2808263922152134
315,1,105,batt_kup105,0.73460910246367,0.0,0.73460910246367
318,1,106,batt_kup106,0.4803043041550592,0.0,0.4803043041550592
321,1,107,batt_kup107,0.4897306160835557,0.0,0.4897306160835557
324,1,108,batt_kup108,0.696904160297439,0.0,0.696904160297439
327,1,109,batt_kup109,0.8099260193183135,0.0,0.8099260193183135
330,1,110,batt_kup110,0.5613145806720373,0.0,0.5613145806720373
333,1,111,batt_kup111,0.9738067224643757,0.0,0.9738067224643757
336,1,112,batt_kup112,1.0792399796449141,0.0,1.0792399796449141
339,1,113,batt_kup113,1.5501072601130705,0.0,1.5501072601130705
342,1,114,batt_kup114,0.7759947063039503,0.0,0.7759947063039503
345,1,115,batt_kup115,0.78164958391914,0.0,0.78164958391914
348,1,116,batt_kup116,0.8004903371519436,0.0,0.8004903371519436
351,1,117,batt_kup117,1.175276948637475,0.0,1.175276948637475
354,1,118,batt_kup118,0.8362864739835909,0.0,0.8362864739835909
357,1,119,batt_kup119,0.704425341996102,0.0,0.704425341996102
360,1,120,batt_kup120,0.8475811646277328,0.0,0.8475811646277328
